Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
24/09/2023,12:30,Empoli,Inter,0,1,A
24/09/2023,15:00,Atalanta,Cagliari,2,0,H
24/09/2023,,Udinese,Fiorentina,0,2,A
24/09/2023,18:00,Bologna,Napoli,0,0,D
24/09/2023,20:45,Torino,AS Roma,1,1,D
26/09/2023,20:45,Juventus,Lecce,1,0,H
27/09/2023,18:30,Cagliari,AC Milan,1,3,A
27/09/2023,,Empoli,Salernitana,1,0,H
27/09/2023,,Hellas Verona,Atalanta,0,1,A
27/09/2023,20:45,Inter,Sassuolo,1,2,A
27/09/2023,,Lazio,Torino,2,0,H
27/09/2023,,Napoli,Udinese,4,1,H
28/09/2023,18:30,Frosinone,Fiorentina,1,1,D
28/09/2023,,Monza,Bologna,0,0,D
28/09/2023,20:45,Genoa,AS Roma,4,1,H
30/09/2023,15:00,Lecce,Napoli,0,4,A
30/09/2023,18:00,AC Milan,Lazio,2,0,H
30/09/2023,20:45,Salernitana,Inter,0,4,A
01/10/2023,12:30,Bologna,Empoli,3,0,H
01/10/2023,15:00,Udinese,Genoa,2,2,D
01/10/2023,18:00,Atalanta,Juventus,0,0,D
01/10/2023,20:45,AS Roma,Frosinone,2,0,H
02/10/2023,18:30,Sassuolo,Monza,0,1,A
02/10/2023,,Torino,Hellas Verona,0,0,D
02/10/2023,20:45,Fiorentina,Cagliari,3,0,H
06/10/2023,18:30,Empoli,Udinese,0,0,D
06/10/2023,20:45,Lecce,Sassuolo,1,1,D
07/10/2023,15:00,Inter,Bologna,2,2,D
07/10/2023,18:00,Juventus,Torino,2,0,H
07/10/2023,20:45,Genoa,AC Milan,0,1,A
08/10/2023,12:30,Monza,Salernitana,3,0,H
08/10/2023,15:00,Frosinone,Hellas Verona,2,1,H
08/10/2023,,Lazio,Atalanta,3,2,H
08/10/2023,18:00,Cagliari,AS Roma,1,4,A
08/10/2023,20:45,Napoli,Fiorentina,1,3,A
21/10/2023,15:00,Hellas Verona,Napoli,1,3,A
21/10/2023,18:00,Torino,Inter,0,3,A
21/10/2023,20:45,Sassuolo,Lazio,0,2,A
22/10/2023,12:30,AS Roma,Monza,1,0,H
22/10/2023,15:00,Bologna,Frosinone,2,1,H
22/10/2023,,Salernitana,Cagliari,2,2,D
22/10/2023,18:00,Atalanta,Genoa,2,0,H
22/10/2023,20:45,AC Milan,Juventus,0,1,A
23/10/2023,18:30,Udinese,Lecce,1,1,D
23/10/2023,20:45,Fiorentina,Empoli,0,2,A
27/10/2023,20:45,Genoa,Salernitana,1,0,H
28/10/2023,15:00,Sassuolo,Bologna,1,1,D
28/10/2023,18:00,Lecce,Torino,0,1,A
28/10/2023,20:45,Juventus,Hellas Verona,1,0,H
29/10/2023,12:30,Cagliari,Frosinone,4,3,H
29/10/2023,15:00,Monza,Udinese,1,1,D
29/10/2023,18:00,Inter,AS Roma,1,0,H
29/10/2023,20:45,Napoli,AC Milan,2,2,D
30/10/2023,18:30,Empoli,Atalanta,0,3,A
30/10/2023,20:45,Lazio,Fiorentina,1,0,H
03/11/2023,20:45,Bologna,Lazio,1,0,H
04/11/2023,15:00,Salernitana,Napoli,0,2,A
04/11/2023,18:00,Atalanta,Inter,1,2,A
04/11/2023,20:45,AC Milan,Udinese,0,1,A
05/11/2023,12:30,Hellas Verona,Monza,1,3,A
05/11/2023,15:00,Cagliari,Genoa,2,1,H
05/11/2023,18:00,AS Roma,Lecce,2,1,H
05/11/2023,20:45,Fiorentina,Juventus,0,1,A
06/11/2023,18:30,Frosinone,Empoli,2,1,H
06/11/2023,20:45,Torino,Sassuolo,2,1,H
10/11/2023,18:30,Sassuolo,Salernitana,2,2,D
10/11/2023,20:45,Genoa,Hellas Verona,1,0,H
11/11/2023,15:00,Lecce,AC Milan,2,2,D
11/11/2023,18:00,Juventus,Cagliari,2,1,H
11/11/2023,20:45,Monza,Torino,1,1,D
12/11/2023,12:30,Napoli,Empoli,0,1,A
12/11/2023,15:00,Fiorentina,Bologna,2,1,H
12/11/2023,,Udinese,Atalanta,1,1,D
12/11/2023,18:00,Lazio,AS Roma,0,0,D
12/11/2023,20:45,Inter,Frosinone,2,0,H
25/11/2023,15:00,Salernitana,Lazio,2,1,H
25/11/2023,18:00,Atalanta,Napoli,1,2,A
25/11/2023,20:45,AC Milan,Fiorentina,1,0,H
26/11/2023,12:30,Cagliari,Monza,1,1,D
26/11/2023,15:00,Empoli,Sassuolo,3,4,A
26/11/2023,,Frosinone,Genoa,2,1,H
26/11/2023,18:00,AS Roma,Udinese,3,1,H
26/11/2023,20:45,Juventus,Inter,1,1,D
27/11/2023,18:30,Hellas Verona,Lecce,2,2,D
27/11/2023,20:45,Bologna,Torino,2,0,H
01/12/2023,20:45,Monza,Juventus,1,2,A
02/12/2023,15:00,Genoa,Empoli,1,1,D
02/12/2023,18:00,Lazio,Cagliari,1,0,H
02/12/2023,20:45,AC Milan,Frosinone,3,1,H
03/12/2023,12:30,Lecce,Bologna,1,1,D
03/12/2023,15:00,Fiorentina,Salernitana,3,0,H
03/12/2023,,Udinese,Hellas Verona,3,3,D
03/12/2023,18:00,Sassuolo,AS Roma,1,2,A
03/12/2023,20:45,Napoli,Inter,0,3,A
04/12/2023,20:45,Torino,Atalanta,3,0,H
08/12/2023,20:45,Juventus,Napoli,1,0,H
09/12/2023,15:00,Hellas Verona,Lazio,1,1,D
09/12/2023,18:00,Atalanta,AC Milan,3,2,H
09/12/2023,20:45,Inter,Udinese,4,0,H
10/12/2023,12:30,Frosinone,Torino,0,0,D
10/12/2023,15:00,Monza,Genoa,1,0,H
10/12/2023,18:00,Salernitana,Bologna,1,2,A
10/12/2023,20:45,AS Roma,Fiorentina,1,1,D
11/12/2023,18:30,Empoli,Lecce,1,1,D
11/12/2023,20:45,Cagliari,Sassuolo,2,1,H
15/12/2023,20:45,Genoa,Juventus,1,1,D
16/12/2023,15:00,Lecce,Frosinone,2,1,H
16/12/2023,18:30,Napoli,Cagliari,2,1,H
16/12/2023,20:45,Torino,Empoli,1,0,H
17/12/2023,12:30,AC Milan,Monza,3,0,H
17/12/2023,15:00,Fiorentina,Hellas Verona,1,0,H
17/12/2023,,Udinese,Sassuolo,2,2,D
17/12/2023,18:00,Bologna,AS Roma,2,0,H
17/12/2023,20:45,Lazio,Inter,0,2,A
18/12/2023,20:45,Atalanta,Salernitana,4,1,H
22/12/2023,18:30,Sassuolo,Genoa,1,2,A
22/12/2023,,Empoli,Lazio,0,2,A
22/12/2023,20:45,Monza,Fiorentina,0,1,A
22/12/2023,,Salernitana,AC Milan,2,2,D
23/12/2023,12:30,Frosinone,Juventus,1,2,A
23/12/2023,15:00,Torino,Udinese,1,1,D
23/12/2023,,Bologna,Atalanta,1,0,H
23/12/2023,18:00,Hellas Verona,Cagliari,2,0,H
23/12/2023,,Inter,Lecce,2,0,H
23/12/2023,20:45,AS Roma,Napoli,2,0,H
29/12/2023,18:30,Fiorentina,Torino,1,0,H
29/12/2023,,Napoli,Monza,0,0,D
29/12/2023,20:45,Genoa,Inter,1,1,D
29/12/2023,,Lazio,Frosinone,3,1,H
30/12/2023,12:30,Atalanta,Lecce,1,0,H
30/12/2023,15:00,Cagliari,Empoli,0,0,D
30/12/2023,,Udinese,Bologna,3,0,H
30/12/2023,18:00,Hellas Verona,Salernitana,0,1,A
30/12/2023,,AC Milan,Sassuolo,1,0,H
30/12/2023,20:45,Juventus,AS Roma,1,0,H
05/01/2024,20:45,Bologna,Genoa,1,1,D
06/01/2024,12:30,Inter,Hellas Verona,2,1,H
06/01/2024,15:00,Frosinone,Monza,2,3,A
06/01/2024,18:00,Lecce,Cagliari,1,1,D
06/01/2024,20:45,Sassuolo,Fiorentina,1,0,H
07/01/2024,12:30,Empoli,AC Milan,0,3,A
07/01/2024,15:00,Torino,Napoli,3,0,H
07/01/2024,,Udinese,Lazio,1,2,A
07/01/2024,18:00,Salernitana,Juventus,1,2,A
07/01/2024,20:45,AS Roma,Atalanta,1,1,D
13/01/2024,15:00,Genoa,Torino,0,0,D
13/01/2024,,Napoli,Salernitana,2,1,H
13/01/2024,18:00,Hellas Verona,Empoli,2,1,H
13/01/2024,20:45,Monza,Inter,1,5,A
14/01/2024,12:30,Lazio,Lecce,1,0,H
14/01/2024,15:00,Cagliari,Bologna,2,1,H
14/01/2024,18:00,Fiorentina,Udinese,2,2,D
14/01/2024,20:45,AC Milan,AS Roma,3,1,H
15/01/2024,20:45,Atalanta,Frosinone,5,0,H
16/01/2024,20:45,Juventus,Sassuolo,3,0,H
20/01/2024,18:00,AS Roma,Hellas Verona,2,1,H
20/01/2024,20:45,Udinese,AC Milan,2,3,A
21/01/2024,12:30,Frosinone,Cagliari,3,1,H
21/01/2024,15:00,Empoli,Monza,3,0,H
21/01/2024,18:00,Salernitana,Genoa,1,2,A
21/01/2024,20:45,Lecce,Juventus,0,3,A
26/01/2024,20:45,Cagliari,Torino,1,2,A
27/01/2024,15:00,Atalanta,Udinese,2,0,H
27/01/2024,18:00,Juventus,Empoli,1,1,D
27/01/2024,20:45,AC Milan,Bologna,2,2,D
28/01/2024,12:30,Genoa,Lecce,2,1,H
28/01/2024,15:00,Hellas Verona,Frosinone,1,1,D
28/01/2024,,Monza,Sassuolo,1,0,H
28/01/2024,18:00,Lazio,Napoli,0,0,D
28/01/2024,20:45,Fiorentina,Inter,0,1,A
29/01/2024,20:45,Salernitana,AS Roma,1,2,A
02/02/2024,20:45,Lecce,Fiorentina,3,2,H
03/02/2024,15:00,Empoli,Genoa,0,0,D
03/02/2024,,Udinese,Monza,0,0,D
03/02/2024,18:00,Frosinone,AC Milan,2,3,A
03/02/2024,20:45,Bologna,Sassuolo,4,2,H
04/02/2024,12:30,Torino,Salernitana,0,0,D
04/02/2024,15:00,Napoli,Hellas Verona,2,1,H
04/02/2024,18:00,Atalanta,Lazio,3,1,H
04/02/2024,20:45,Inter,Juventus,1,0,H
05/02/2024,20:45,AS Roma,Cagliari,4,0,H
09/02/2024,20:45,Salernitana,Empoli,1,3,A
10/02/2024,15:00,Cagliari,Lazio,1,3,A
10/02/2024,18:00,AS Roma,Inter,2,4,A
10/02/2024,20:45,Sassuolo,Torino,1,1,D
11/02/2024,12:30,Fiorentina,Frosinone,5,1,H
11/02/2024,15:00,Bologna,Lecce,4,0,H
11/02/2024,,Monza,Hellas Verona,0,0,D
11/02/2024,18:00,Genoa,Atalanta,1,4,A
11/02/2024,20:45,AC Milan,Napoli,1,0,H
12/02/2024,20:45,Juventus,Udinese,0,1,A
14/02/2024,19:00,Bologna,Fiorentina,2,0,H
16/02/2024,19:00,Torino,Lecce,2,0,H
16/02/2024,21:00,Inter,Salernitana,4,0,H
17/02/2024,15:00,Napoli,Genoa,1,1,D
17/02/2024,18:00,Hellas Verona,Juventus,2,2,D
17/02/2024,20:45,Atalanta,Sassuolo,3,0,H
18/02/2024,12:30,Lazio,Bologna,1,2,A
18/02/2024,15:00,Empoli,Fiorentina,1,1,D
18/02/2024,,Udinese,Cagliari,1,1,D
18/02/2024,18:00,Frosinone,AS Roma,0,3,A
18/02/2024,20:45,Monza,AC Milan,4,2,H
22/02/2024,20:45,Torino,Lazio,0,2,A
23/02/2024,20:45,Bologna,Hellas Verona,2,0,H
24/02/2024,15:00,Sassuolo,Empoli,2,3,A
24/02/2024,18:00,Salernitana,Monza,0,2,A
24/02/2024,20:45,Genoa,Udinese,2,0,H
25/02/2024,12:30,Juventus,Frosinone,3,2,H
25/02/2024,15:00,Cagliari,Napoli,1,1,D
25/02/2024,18:00,Lecce,Inter,0,4,A
25/02/2024,20:45,AC Milan,Atalanta,1,1,D
26/02/2024,18:30,AS Roma,Torino,3,2,H
26/02/2024,20:45,Fiorentina,Lazio,2,1,H
28/02/2024,18:00,Sassuolo,Napoli,1,6,A
28/02/2024,20:45,Inter,Atalanta,4,0,H
01/03/2024,20:45,Lazio,AC Milan,0,1,A
02/03/2024,15:00,Udinese,Salernitana,1,1,D
02/03/2024,18:00,Monza,AS Roma,1,4,A
02/03/2024,20:45,Torino,Fiorentina,0,0,D
03/03/2024,12:30,Hellas Verona,Sassuolo,1,0,H
03/03/2024,15:00,Empoli,Cagliari,0,1,A
03/03/2024,,Frosinone,Lecce,1,1,D
03/03/2024,18:00,Atalanta,Bologna,1,2,A
03/03/2024,20:45,Napoli,Juventus,2,1,H
04/03/2024,20:45,Inter,Genoa,2,1,H
08/03/2024,20:45,Napoli,Torino,1,1,D
09/03/2024,15:00,Cagliari,Salernitana,4,2,H
09/03/2024,,Sassuolo,Frosinone,1,0,H
09/03/2024,18:00,Bologna,Inter,0,1,A
09/03/2024,20:45,Genoa,Monza,2,3,A
10/03/2024,12:30,Lecce,Hellas Verona,0,1,A
10/03/2024,15:00,AC Milan,Empoli,1,0,H
10/03/2024,18:00,Juventus,Atalanta,2,2,D
10/03/2024,20:45,Fiorentina,AS Roma,2,2,D
11/03/2024,20:45,Lazio,Udinese,1,2,A
15/03/2024,20:45,Empoli,Bologna,0,1,A
16/03/2024,15:00,Monza,Cagliari,1,0,H
16/03/2024,,Udinese,Torino,0,2,A
16/03/2024,18:00,Salernitana,Lecce,0,1,A
16/03/2024,20:45,Frosinone,Lazio,2,3,A
17/03/2024,12:30,Juventus,Genoa,0,0,D
17/03/2024,15:00,Hellas Verona,AC Milan,1,3,A
17/03/2024,18:00,AS Roma,Sassuolo,1,0,H
17/03/2024,20:45,Inter,Napoli,1,1,D
30/03/2024,12:30,Napoli,Atalanta,0,3,A
30/03/2024,15:00,Genoa,Frosinone,1,1,D
30/03/2024,,Torino,Monza,1,0,H
30/03/2024,18:00,Lazio,Juventus,1,0,H
30/03/2024,20:45,Fiorentina,AC Milan,1,2,A
01/04/2024,12:30,Bologna,Salernitana,3,0,H
01/04/2024,15:00,Cagliari,Hellas Verona,1,1,D
01/04/2024,,Sassuolo,Udinese,1,1,D
01/04/2024,18:00,Lecce,AS Roma,0,0,D
01/04/2024,20:45,Inter,Empoli,2,0,H
05/04/2024,20:45,Salernitana,Sassuolo,2,2,D
06/04/2024,15:00,AC Milan,Lecce,3,0,H
06/04/2024,18:00,AS Roma,Lazio,1,0,H
06/04/2024,20:45,Empoli,Torino,3,2,H
07/04/2024,12:30,Frosinone,Bologna,0,0,D
07/04/2024,15:00,Monza,Napoli,2,4,A
07/04/2024,18:00,Cagliari,Atalanta,2,1,H
07/04/2024,,Hellas Verona,Genoa,1,2,A
07/04/2024,20:45,Juventus,Fiorentina,1,0,H
08/04/2024,20:45,Udinese,Inter,1,2,A
12/04/2024,20:45,Lazio,Salernitana,4,1,H
13/04/2024,15:00,Lecce,Empoli,1,0,H
13/04/2024,18:00,Torino,Juventus,0,0,D
13/04/2024,20:45,Bologna,Monza,0,0,D
14/04/2024,12:30,Napoli,Frosinone,2,2,D
14/04/2024,15:00,Sassuolo,AC Milan,3,3,D
14/04/2024,20:45,Inter,Cagliari,2,2,D
15/04/2024,18:30,Fiorentina,Genoa,1,1,D
15/04/2024,20:45,Atalanta,Hellas Verona,2,2,D
19/04/2024,18:30,Genoa,Lazio,0,1,A
19/04/2024,20:45,Cagliari,Juventus,2,2,D
20/04/2024,18:00,Empoli,Napoli,1,0,H
20/04/2024,20:45,Hellas Verona,Udinese,1,0,H
21/04/2024,12:30,Sassuolo,Lecce,0,3,A
21/04/2024,15:00,Torino,Frosinone,0,0,D
21/04/2024,18:00,Salernitana,Fiorentina,0,2,A
21/04/2024,20:45,Monza,Atalanta,1,2,A
22/04/2024,18:30,AS Roma,Bologna,1,3,A
22/04/2024,20:45,AC Milan,Inter,1,2,A
25/04/2024,20:00,Udinese,AS Roma,1,2,A
26/04/2024,20:45,Frosinone,Salernitana,3,0,H
27/04/2024,15:00,Lecce,Monza,1,1,D
27/04/2024,18:00,Juventus,AC Milan,0,0,D
27/04/2024,20:45,Lazio,Hellas Verona,1,0,H
28/04/2024,12:30,Inter,Torino,2,0,H
28/04/2024,15:00,Bologna,Udinese,1,1,D
28/04/2024,18:00,Atalanta,Empoli,2,0,H
28/04/2024,,Napoli,AS Roma,2,2,D
28/04/2024,20:45,Fiorentina,Sassuolo,5,1,H
29/04/2024,20:45,Genoa,Cagliari,3,0,H
03/05/2024,20:45,Torino,Bologna,0,0,D
04/05/2024,18:00,Monza,Lazio,2,2,D
04/05/2024,20:45,Sassuolo,Inter,1,0,H
05/05/2024,12:30,Cagliari,Lecce,1,1,D
05/05/2024,15:00,Empoli,Frosinone,0,0,D
05/05/2024,,Hellas Verona,Fiorentina,2,1,H
05/05/2024,18:00,AC Milan,Genoa,3,3,D
05/05/2024,20:45,AS Roma,Juventus,1,1,D
06/05/2024,18:00,Salernitana,Atalanta,1,2,A
06/05/2024,20:45,Udinese,Napoli,1,1,D
10/05/2024,20:45,Frosinone,Inter,0,5,A
11/05/2024,18:00,Napoli,Bologna,0,2,A
11/05/2024,20:45,AC Milan,Cagliari,5,1,H
12/05/2024,12:30,Lazio,Empoli,2,0,H
12/05/2024,15:00,Genoa,Sassuolo,2,1,H
12/05/2024,,Hellas Verona,Torino,1,2,A
12/05/2024,18:00,Juventus,Salernitana,1,1,D
12/05/2024,20:45,Atalanta,AS Roma,2,1,H
13/05/2024,18:30,Lecce,Udinese,0,2,A
13/05/2024,20:45,Fiorentina,Monza,2,1,H
17/05/2024,20:45,Fiorentina,Napoli,2,2,D
18/05/2024,18:00,Lecce,Atalanta,0,2,A
18/05/2024,20:45,Torino,AC Milan,3,1,H
19/05/2024,12:30,Sassuolo,Cagliari,0,2,A
19/05/2024,15:00,Monza,Frosinone,0,1,A
19/05/2024,,Udinese,Empoli,1,1,D
19/05/2024,18:00,Inter,Lazio,1,1,D
19/05/2024,20:45,AS Roma,Genoa,1,0,H
20/05/2024,18:30,Salernitana,Hellas Verona,1,2,A
20/05/2024,20:45,Bologna,Juventus,3,3,D
23/05/2024,20:45,Cagliari,Fiorentina,2,3,A
24/05/2024,20:45,Genoa,Bologna,2,0,H
25/05/2024,18:00,Juventus,Monza,2,0,H
25/05/2024,20:45,AC Milan,Salernitana,3,3,D
26/05/2024,18:00,Atalanta,Torino,3,0,H
26/05/2024,,Napoli,Lecce,0,0,D
26/05/2024,20:45,Empoli,AS Roma,2,1,H
26/05/2024,,Frosinone,Udinese,0,1,A
26/05/2024,,Hellas Verona,Inter,2,2,D
26/05/2024,,Lazio,Sassuolo,1,1,D
02/06/2024,18:00,Atalanta,Fiorentina,2,3,A
17/08/2024,18:30,Genoa,Inter,2,2,D
17/08/2024,,Parma,Fiorentina,1,1,D
17/08/2024,20:45,Empoli,Monza,0,0,D
17/08/2024,,AC Milan,Torino,2,2,D
18/08/2024,18:30,Bologna,Udinese,1,1,D
18/08/2024,,Hellas Verona,Napoli,3,0,H
18/08/2024,20:45,Cagliari,AS Roma,0,0,D
18/08/2024,,Lazio,Venezia,3,1,H
19/08/2024,18:30,Lecce,Atalanta,0,4,A
19/08/2024,20:45,Juventus,Como,3,0,H
24/08/2024,18:30,Parma,AC Milan,2,1,H
24/08/2024,,Udinese,Lazio,2,1,H
24/08/2024,20:45,Inter,Lecce,2,0,H
24/08/2024,,Monza,Genoa,0,1,A
25/08/2024,18:30,Fiorentina,Venezia,0,0,D
25/08/2024,,Torino,Atalanta,2,1,H
25/08/2024,20:45,Napoli,Bologna,3,0,H
25/08/2024,,AS Roma,Empoli,1,2,A
26/08/2024,18:30,Cagliari,Como,1,1,D
26/08/2024,20:45,Hellas Verona,Juventus,0,3,A
30/08/2024,18:30,Venezia,Torino,0,1,A
30/08/2024,20:45,Inter,Atalanta,4,0,H
31/08/2024,18:30,Bologna,Empoli,1,1,D
31/08/2024,,Lecce,Cagliari,1,0,H
31/08/2024,20:45,Lazio,AC Milan,2,2,D
31/08/2024,,Napoli,Parma,2,1,H
01/09/2024,18:30,Fiorentina,Monza,2,2,D
01/09/2024,,Genoa,Hellas Verona,0,2,A
01/09/2024,20:45,Juventus,AS Roma,0,0,D
01/09/2024,,Udinese,Como,1,0,H
14/09/2024,15:00,Como,Bologna,2,2,D
14/09/2024,18:00,Empoli,Juventus,0,0,D
14/09/2024,20:45,AC Milan,Venezia,4,0,H
15/09/2024,12:30,Genoa,AS Roma,1,1,D
15/09/2024,15:00,Atalanta,Fiorentina,3,2,H
15/09/2024,,Torino,Lecce,0,0,D
15/09/2024,18:00,Cagliari,Napoli,0,4,A
15/09/2024,20:45,Monza,Inter,1,1,D
16/09/2024,18:30,Parma,Udinese,2,3,A
16/09/2024,20:45,Lazio,Hellas Verona,2,1,H
20/09/2024,18:30,Cagliari,Empoli,0,2,A
20/09/2024,20:45,Hellas Verona,Torino,2,3,A
21/09/2024,15:00,Venezia,Genoa,2,0,H
21/09/2024,18:00,Juventus,Napoli,0,0,D
21/09/2024,20:45,Lecce,Parma,2,2,D
22/09/2024,12:30,Fiorentina,Lazio,2,1,H
22/09/2024,15:00,Monza,Bologna,1,2,A
22/09/2024,18:00,AS Roma,Udinese,3,0,H
22/09/2024,20:45,Inter,AC Milan,1,2,A
24/09/2024,20:45,Atalanta,Como,2,3,A
27/09/2024,20:45,AC Milan,Lecce,3,0,H
28/09/2024,15:00,Udinese,Inter,2,3,A
28/09/2024,18:00,Genoa,Juventus,0,3,A
28/09/2024,20:45,Bologna,Atalanta,1,1,D
29/09/2024,12:30,Torino,Lazio,2,3,A
29/09/2024,15:00,Como,Hellas Verona,3,2,H
29/09/2024,,AS Roma,Venezia,2,1,H
29/09/2024,18:00,Empoli,Fiorentina,0,0,D
29/09/2024,20:45,Napoli,Monza,2,0,H
30/09/2024,20:45,Parma,Cagliari,2,3,A
04/10/2024,18:30,Napoli,Como,3,1,H
04/10/2024,20:45,Hellas Verona,Venezia,2,1,H
05/10/2024,15:00,Udinese,Lecce,1,0,H
05/10/2024,18:00,Atalanta,Genoa,5,1,H
05/10/2024,20:45,Inter,Torino,3,2,H
06/10/2024,12:30,Juventus,Cagliari,1,1,D
06/10/2024,15:00,Bologna,Parma,0,0,D
06/10/2024,,Lazio,Empoli,2,1,H
06/10/2024,18:00,Monza,AS Roma,1,1,D
06/10/2024,20:45,Fiorentina,AC Milan,2,1,H
19/10/2024,15:00,Como,Parma,1,1,D
19/10/2024,,Genoa,Bologna,2,2,D
19/10/2024,18:00,AC Milan,Udinese,1,0,H
19/10/2024,20:45,Juventus,Lazio,1,0,H
20/10/2024,12:30,Empoli,Napoli,0,1,A
20/10/2024,15:00,Lecce,Fiorentina,0,6,A
20/10/2024,,Venezia,Atalanta,0,2,A
20/10/2024,18:00,Cagliari,Torino,3,2,H
20/10/2024,20:45,AS Roma,Inter,0,1,A
21/10/2024,20:45,Hellas Verona,Monza,0,3,A
25/10/2024,18:30,Udinese,Cagliari,2,0,H
25/10/2024,20:45,Torino,Como,1,0,H
26/10/2024,15:00,Napoli,Lecce,1,0,H
26/10/2024,20:45,Atalanta,Hellas Verona,6,1,H
27/10/2024,12:30,Parma,Empoli,1,1,D
27/10/2024,15:00,Lazio,Genoa,3,0,H
27/10/2024,,Monza,Venezia,2,2,D
27/10/2024,18:00,Inter,Juventus,4,4,D
27/10/2024,20:45,Fiorentina,AS Roma,5,1,H
29/10/2024,18:30,Cagliari,Bologna,0,2,A
29/10/2024,,Lecce,Hellas Verona,1,0,H
29/10/2024,20:45,AC Milan,Napoli,0,2,A
30/10/2024,18:30,Empoli,Inter,0,3,A
30/10/2024,,Venezia,Udinese,3,2,H
30/10/2024,20:45,Atalanta,Monza,2,0,H
30/10/2024,,Juventus,Parma,2,2,D
31/10/2024,18:30,Genoa,Fiorentina,0,1,A
31/10/2024,20:45,Como,Lazio,1,5,A
31/10/2024,,AS Roma,Torino,1,0,H
02/11/2024,15:00,Bologna,Lecce,1,0,H
02/11/2024,18:00,Udinese,Juventus,0,2,A
02/11/2024,20:45,Monza,AC Milan,0,1,A
03/11/2024,12:30,Napoli,Atalanta,0,3,A
03/11/2024,15:00,Torino,Fiorentina,0,1,A
03/11/2024,18:00,Hellas Verona,AS Roma,3,2,H
03/11/2024,20:45,Inter,Venezia,1,0,H
04/11/2024,18:30,Empoli,Como,1,0,H
04/11/2024,,Parma,Genoa,0,1,A
04/11/2024,20:45,Lazio,Cagliari,2,1,H
07/11/2024,20:45,Genoa,Como,1,1,D
08/11/2024,20:45,Lecce,Empoli,1,1,D
09/11/2024,15:00,Venezia,Parma,1,2,A
09/11/2024,18:00,Cagliari,AC Milan,3,3,D
09/11/2024,20:45,Juventus,Torino,2,0,H
10/11/2024,12:30,Atalanta,Udinese,2,1,H
10/11/2024,15:00,Fiorentina,Hellas Verona,3,1,H
10/11/2024,,AS Roma,Bologna,2,3,A
10/11/2024,18:00,Monza,Lazio,0,1,A
10/11/2024,20:45,Inter,Napoli,1,1,D
23/11/2024,15:00,Hellas Verona,Inter,0,5,A
23/11/2024,18:00,AC Milan,Juventus,0,0,D
23/11/2024,20:45,Parma,Atalanta,1,3,A
24/11/2024,12:30,Genoa,Cagliari,2,2,D
24/11/2024,15:00,Como,Fiorentina,0,2,A
24/11/2024,,Torino,Monza,1,1,D
24/11/2024,18:00,Napoli,AS Roma,1,0,H
24/11/2024,20:45,Lazio,Bologna,3,0,H
25/11/2024,18:30,Empoli,Udinese,1,1,D
25/11/2024,20:45,Venezia,Lecce,0,1,A
29/11/2024,20:45,Cagliari,Hellas Verona,1,0,H
30/11/2024,15:00,Como,Monza,1,1,D
30/11/2024,18:00,AC Milan,Empoli,3,0,H
30/11/2024,20:45,Bologna,Venezia,3,0,H
01/12/2024,12:30,Udinese,Genoa,0,2,A
01/12/2024,15:00,Parma,Lazio,3,1,H
01/12/2024,,Torino,Napoli,0,1,A
01/12/2024,20:45,Lecce,Juventus,1,1,D
02/12/2024,20:45,AS Roma,Atalanta,0,2,A
06/12/2024,18:30,Inter,Parma,3,1,H
06/12/2024,20:45,Atalanta,AC Milan,2,1,H
07/12/2024,15:00,Genoa,Torino,0,0,D
07/12/2024,18:00,Juventus,Bologna,2,2,D
07/12/2024,20:45,AS Roma,Lecce,4,1,H
08/12/2024,12:30,Fiorentina,Cagliari,1,0,H
08/12/2024,15:00,Hellas Verona,Empoli,1,4,A
08/12/2024,18:00,Venezia,Como,2,2,D
08/12/2024,20:45,Napoli,Lazio,0,1,A
09/12/2024,20:45,Monza,Udinese,1,2,A
13/12/2024,20:45,Empoli,Torino,0,1,A
14/12/2024,15:00,Cagliari,Atalanta,0,1,A
14/12/2024,18:00,Udinese,Napoli,1,3,A
14/12/2024,20:45,Juventus,Venezia,2,2,D
15/12/2024,12:30,Lecce,Monza,2,1,H
15/12/2024,15:00,Bologna,Fiorentina,1,0,H
15/12/2024,,Parma,Hellas Verona,2,3,A
15/12/2024,18:00,Como,AS Roma,2,0,H
15/12/2024,20:45,AC Milan,Genoa,0,0,D
16/12/2024,20:45,Lazio,Inter,0,6,A
20/12/2024,20:45,Hellas Verona,AC Milan,0,1,A
21/12/2024,15:00,Torino,Bologna,0,2,A
21/12/2024,18:00,Genoa,Napoli,1,2,A
21/12/2024,20:45,Lecce,Lazio,1,2,A
22/12/2024,12:30,AS Roma,Parma,5,0,H
22/12/2024,15:00,Venezia,Cagliari,2,1,H
22/12/2024,18:00,Atalanta,Empoli,3,2,H
22/12/2024,20:45,Monza,Juventus,1,2,A
23/12/2024,18:30,Fiorentina,Udinese,1,2,A
23/12/2024,20:45,Inter,Como,2,0,H
28/12/2024,15:00,Empoli,Genoa,1,2,A
28/12/2024,,Parma,Monza,2,1,H
28/12/2024,18:00,Cagliari,Inter,0,3,A
28/12/2024,20:45,Lazio,Atalanta,1,1,D
29/12/2024,12:30,Udinese,Torino,2,2,D
29/12/2024,15:00,Napoli,Venezia,1,0,H
29/12/2024,18:00,Juventus,Fiorentina,2,2,D
