Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
15/09/2018,Dijon,Angers,1,3,A
15/09/2018,Montpellier,Strasbourg,1,1,D
15/09/2018,Toulouse,Monaco,1,1,D
16/09/2018,Nantes,Reims,0,0,D
16/09/2018,Bordeaux,Nimes,3,3,D
16/09/2018,Marseille,Guingamp,4,0,H
21/09/2018,Monaco,Nimes,1,1,D
22/09/2018,Lille,Nantes,2,1,H
22/09/2018,Angers,Toulouse,0,0,D
22/09/2018,Montpellier,Nice,1,0,H
22/09/2018,Reims,Dijon,0,0,D
22/09/2018,Saint-Etienne,Caen,2,1,H
22/09/2018,Strasbourg,Amiens,3,1,H
23/09/2018,Rennes,PSG,1,3,A
23/09/2018,Guingamp,Bordeaux,1,3,A
23/09/2018,Lyon,Marseille,4,2,H
25/09/2018,Monaco,Angers,0,1,A
25/09/2018,Nantes,Nice,1,2,A
25/09/2018,Toulouse,Saint-Etienne,2,3,A
26/09/2018,Amiens,Rennes,2,1,H
26/09/2018,Bordeaux,Lille,1,0,H
26/09/2018,Caen,Montpellier,2,2,D
26/09/2018,Dijon,Lyon,0,3,A
26/09/2018,Marseille,Strasbourg,3,2,H
26/09/2018,Nimes,Guingamp,0,0,D
26/09/2018,PSG,Reims,4,1,H
28/09/2018,Saint-Etienne,Monaco,2,0,H
29/09/2018,Nice,PSG,0,3,A
29/09/2018,Angers,Guingamp,0,1,A
29/09/2018,Caen,Amiens,1,0,H
29/09/2018,Lyon,Nantes,1,1,D
29/09/2018,Reims,Bordeaux,0,0,D
29/09/2018,Strasbourg,Dijon,3,0,H
30/09/2018,Rennes,Toulouse,1,1,D
30/09/2018,Montpellier,Nimes,3,0,H
30/09/2018,Lille,Marseille,3,0,H
05/10/2018,Toulouse,Nice,1,1,D
06/10/2018,Lille,Saint-Etienne,3,1,H
06/10/2018,Amiens,Dijon,1,0,H
06/10/2018,Angers,Strasbourg,2,2,D
06/10/2018,Guingamp,Montpellier,1,1,D
06/10/2018,Nimes,Reims,0,0,D
07/10/2018,Bordeaux,Nantes,3,0,H
07/10/2018,Marseille,Caen,2,0,H
07/10/2018,Monaco,Rennes,1,2,A
07/10/2018,PSG,Lyon,5,0,H
19/10/2018,Lyon,Nimes,2,0,H
20/10/2018,PSG,Amiens,5,0,H
20/10/2018,Caen,Guingamp,0,0,D
20/10/2018,Dijon,Lille,1,2,A
20/10/2018,Nantes,Toulouse,4,0,H
20/10/2018,Reims,Angers,1,1,D
20/10/2018,Strasbourg,Monaco,2,1,H
21/10/2018,Montpellier,Bordeaux,2,0,H
21/10/2018,Saint-Etienne,Rennes,1,1,D
21/10/2018,Nice,Marseille,0,1,A
26/10/2018,Nimes,Saint-Etienne,1,1,D
27/10/2018,Angers,Lyon,1,2,A
27/10/2018,Amiens,Nantes,1,2,A
27/10/2018,Guingamp,Strasbourg,1,1,D
27/10/2018,Lille,Caen,1,0,H
27/10/2018,Monaco,Dijon,2,2,D
27/10/2018,Toulouse,Montpellier,0,3,A
28/10/2018,Rennes,Reims,0,2,A
28/10/2018,Bordeaux,Nice,0,1,A
28/10/2018,Marseille,PSG,0,2,A
02/11/2018,PSG,Lille,2,1,H
03/11/2018,Lyon,Bordeaux,1,1,D
03/11/2018,Caen,Rennes,1,2,A
03/11/2018,Dijon,Nimes,0,4,A
03/11/2018,Nice,Amiens,1,0,H
03/11/2018,Reims,Monaco,1,0,H
03/11/2018,Strasbourg,Toulouse,1,1,D
04/11/2018,Nantes,Guingamp,5,0,H
04/11/2018,Saint-Etienne,Angers,4,3,H
04/11/2018,Montpellier,Marseille,3,0,H
09/11/2018,Lille,Strasbourg,0,0,D
10/11/2018,Guingamp,Lyon,2,4,A
10/11/2018,Angers,Montpellier,1,0,H
10/11/2018,Nimes,Nice,0,1,A
10/11/2018,Saint-Etienne,Reims,2,0,H
10/11/2018,Toulouse,Amiens,0,1,A
11/11/2018,Bordeaux,Caen,0,0,D
11/11/2018,Marseille,Dijon,2,0,H
11/11/2018,Rennes,Nantes,1,1,D
11/11/2018,Monaco,PSG,0,4,A
23/11/2018,Lyon,Saint-Etienne,1,0,H
24/11/2018,PSG,Toulouse,1,0,H
24/11/2018,Caen,Monaco,0,1,A
24/11/2018,Dijon,Bordeaux,0,0,D
24/11/2018,Nantes,Angers,1,1,D
24/11/2018,Reims,Guingamp,2,1,H
24/11/2018,Strasbourg,Nimes,0,1,A
25/11/2018,Montpellier,Rennes,2,2,D
25/11/2018,Nice,Lille,2,0,H
25/11/2018,Amiens,Marseille,1,3,A
30/11/2018,Saint-Etienne,Nantes,3,0,H
01/12/2018,Lille,Lyon,2,2,D
01/12/2018,Angers,Caen,1,1,D
01/12/2018,Guingamp,Nice,0,0,D
01/12/2018,Monaco,Montpellier,1,2,A
01/12/2018,Nimes,Amiens,3,0,H
02/12/2018,Toulouse,Dijon,2,2,D
02/12/2018,Marseille,Reims,0,0,D
02/12/2018,Rennes,Strasbourg,1,4,A
02/12/2018,Bordeaux,PSG,2,2,D
04/12/2018,Amiens,Monaco,0,2,A
04/12/2018,Nice,Angers,0,0,D
04/12/2018,Montpellier,Lille,0,1,A
05/12/2018,Bordeaux,Saint-Etienne,3,2,H
05/12/2018,Caen,Nimes,1,2,A
05/12/2018,Dijon,Guingamp,2,1,H
05/12/2018,Lyon,Rennes,0,2,A
05/12/2018,Nantes,Marseille,3,2,H
05/12/2018,Reims,Toulouse,0,1,A
05/12/2018,Strasbourg,PSG,1,1,D
08/12/2018,Guingamp,Amiens,1,2,A
08/12/2018,Rennes,Dijon,2,0,H
09/12/2018,Strasbourg,Caen,2,2,D
09/12/2018,Lille,Reims,1,1,D
15/01/2019,Angers,Bordeaux,1,2,A
16/01/2019,Monaco,Nice,1,1,D
16/01/2019,Nimes,Nantes,1,0,H
16/01/2019,Toulouse,Lyon,2,2,D
16/01/2019,Saint-Etienne,Marseille,2,1,H
20/02/2019,PSG,Montpellier,5,1,H
15/12/2018,Reims,Strasbourg,2,1,H
16/12/2018,Nimes,Lille,2,3,A
16/12/2018,Nice,Saint-Etienne,1,1,D
16/12/2018,Lyon,Monaco,3,0,H
18/12/2018,Caen,Toulouse,2,1,H
08/01/2019,Amiens,Angers,0,0,D
08/01/2019,Nantes,Montpellier,2,0,H
16/01/2019,Guingamp,Rennes,2,1,H
05/02/2019,Marseille,Bordeaux,1,0,H
12/03/2019,Dijon,PSG,0,4,A
22/12/2018,Angers,Marseille,1,1,D
22/12/2018,Lille,Toulouse,1,2,A
22/12/2018,Monaco,Guingamp,0,2,A
22/12/2018,Montpellier,Lyon,1,1,D
22/12/2018,PSG,Nantes,1,0,H
22/12/2018,Reims,Caen,2,2,D
22/12/2018,Rennes,Nimes,4,0,H
22/12/2018,Saint-Etienne,Dijon,3,0,H
22/12/2018,Strasbourg,Nice,2,0,H
23/12/2018,Bordeaux,Amiens,1,1,D
11/01/2019,Caen,Lille,1,3,A
11/01/2019,Lyon,Reims,1,1,D
12/01/2019,Amiens,PSG,0,3,A
12/01/2019,Guingamp,Saint-Etienne,0,1,A
12/01/2019,Nice,Bordeaux,1,0,H
13/01/2019,Nantes,Rennes,0,1,A
13/01/2019,Dijon,Montpellier,1,1,D
13/01/2019,Toulouse,Strasbourg,1,2,A
13/01/2019,Marseille,Monaco,1,1,D
23/01/2019,Nimes,Angers,3,1,H
18/01/2019,Lille,Amiens,2,1,H
19/01/2019,PSG,Guingamp,9,0,H
19/01/2019,Monaco,Strasbourg,1,5,A
19/01/2019,Nimes,Toulouse,0,1,A
19/01/2019,Reims,Nice,1,1,D
20/01/2019,Rennes,Montpellier,0,0,D
20/01/2019,Angers,Nantes,1,0,H
20/01/2019,Caen,Marseille,0,1,A
20/01/2019,Bordeaux,Dijon,1,0,H
20/01/2019,Saint-Etienne,Lyon,1,2,A
25/01/2019,Marseille,Lille,1,2,A
26/01/2019,Dijon,Monaco,2,0,H
26/01/2019,Guingamp,Reims,0,1,A
26/01/2019,Nice,Nimes,2,0,H
26/01/2019,Strasbourg,Bordeaux,1,0,H
27/01/2019,Montpellier,Caen,2,0,H
27/01/2019,Amiens,Lyon,0,1,A
27/01/2019,Toulouse,Angers,0,0,D
27/01/2019,PSG,Rennes,4,1,H
30/01/2019,Nantes,Saint-Etienne,1,1,D
01/02/2019,Lille,Nice,4,0,H
02/02/2019,Angers,Dijon,1,0,H
02/02/2019,Monaco,Toulouse,2,1,H
02/02/2019,Rennes,Amiens,1,0,H
02/02/2019,Reims,Marseille,2,1,H
03/02/2019,Nimes,Montpellier,1,1,D
03/02/2019,Lyon,PSG,2,1,H
13/02/2019,Saint-Etienne,Strasbourg,2,1,H
13/02/2019,Caen,Nantes,0,1,A
20/02/2019,Bordeaux,Guingamp,0,0,D
08/02/2019,Dijon,Marseille,1,2,A
09/02/2019,PSG,Bordeaux,1,0,H
09/02/2019,Amiens,Caen,1,0,H
09/02/2019,Strasbourg,Angers,1,2,A
10/02/2019,Montpellier,Monaco,2,2,D
10/02/2019,Nantes,Nimes,2,4,A
10/02/2019,Toulouse,Reims,1,1,D
10/02/2019,Guingamp,Lille,0,2,A
10/02/2019,Rennes,Saint-Etienne,3,0,H
10/02/2019,Nice,Lyon,1,0,H
15/02/2019,Nimes,Dijon,2,0,H
15/02/2019,Lyon,Guingamp,2,1,H
16/02/2019,Marseille,Amiens,2,0,H
16/02/2019,Angers,Nice,3,0,H
16/02/2019,Monaco,Nantes,1,0,H
17/02/2019,Bordeaux,Toulouse,2,1,H
17/02/2019,Caen,Strasbourg,0,0,D
17/02/2019,Lille,Montpellier,0,0,D
17/02/2019,Reims,Rennes,2,0,H
17/02/2019,Saint-Etienne,PSG,0,1,A
22/02/2019,Dijon,Saint-Etienne,0,1,A
22/02/2019,Strasbourg,Lille,1,1,D
23/02/2019,PSG,Nimes,3,0,H
23/02/2019,Amiens,Nice,1,0,H
23/02/2019,Guingamp,Angers,1,0,H
24/02/2019,Montpellier,Reims,2,4,A
24/02/2019,Nantes,Bordeaux,1,0,H
24/02/2019,Toulouse,Caen,1,1,D
24/02/2019,Rennes,Marseille,1,1,D
24/02/2019,Monaco,Lyon,2,0,H
02/03/2019,Caen,PSG,1,2,A
02/03/2019,Angers,Monaco,2,2,D
02/03/2019,Reims,Amiens,2,2,D
03/03/2019,Guingamp,Nantes,0,0,D
03/03/2019,Lille,Dijon,1,0,H
03/03/2019,Nice,Strasbourg,1,0,H
03/03/2019,Lyon,Toulouse,5,1,H
03/03/2019,Marseille,Saint-Etienne,2,0,H
05/03/2019,Bordeaux,Montpellier,1,2,A
09/04/2019,Nimes,Rennes,3,1,H
09/03/2019,Strasbourg,Lyon,2,2,D
09/03/2019,Amiens,Nimes,2,1,H
09/03/2019,Dijon,Reims,1,1,D
09/03/2019,Monaco,Bordeaux,1,1,D
10/03/2019,Montpellier,Angers,2,2,D
10/03/2019,Saint-Etienne,Lille,0,1,A
10/03/2019,Toulouse,Guingamp,1,0,H
10/03/2019,Rennes,Caen,3,1,H
10/03/2019,Marseille,Nice,1,0,H
17/04/2019,Nantes,PSG,3,2,H
15/03/2019,Nice,Toulouse,1,1,D
15/03/2019,Lille,Monaco,0,1,A
16/03/2019,Angers,Amiens,0,0,D
16/03/2019,Caen,Saint-Etienne,0,5,A
16/03/2019,Guingamp,Dijon,1,0,H
16/03/2019,Nimes,Strasbourg,2,2,D
17/03/2019,Lyon,Montpellier,3,2,H
17/03/2019,Reims,Nantes,1,0,H
17/03/2019,Bordeaux,Rennes,1,1,D
17/03/2019,PSG,Marseille,3,1,H
29/03/2019,Rennes,Lyon,0,1,A
30/03/2019,Marseille,Angers,2,2,D
31/03/2019,Amiens,Bordeaux,0,0,D
31/03/2019,Dijon,Nice,0,1,A
31/03/2019,Monaco,Caen,0,1,A
31/03/2019,Nantes,Lille,2,3,A
31/03/2019,Toulouse,PSG,0,1,A
01/04/2019,Saint-Etienne,Nimes,2,1,H
03/04/2019,Montpellier,Guingamp,2,0,H
03/04/2019,Strasbourg,Reims,4,0,H
05/04/2019,Bordeaux,Marseille,2,0,H
06/04/2019,Lyon,Dijon,1,3,A
06/04/2019,Amiens,Saint-Etienne,2,2,D
06/04/2019,Angers,Rennes,3,3,D
06/04/2019,Guingamp,Monaco,1,1,D
06/04/2019,Nimes,Caen,2,0,H
07/04/2019,Reims,Lille,1,1,D
07/04/2019,Toulouse,Nantes,1,0,H
07/04/2019,Nice,Montpellier,1,0,H
07/04/2019,PSG,Strasbourg,2,2,D
12/04/2019,Dijon,Amiens,0,0,D
12/04/2019,Nantes,Lyon,2,1,H
13/04/2019,Marseille,Nimes,2,1,H
13/04/2019,Caen,Angers,0,1,A
13/04/2019,Monaco,Reims,0,0,D
13/04/2019,Strasbourg,Guingamp,3,3,D
14/04/2019,Montpellier,Toulouse,2,1,H
14/04/2019,Rennes,Nice,0,0,D
14/04/2019,Saint-Etienne,Bordeaux,3,0,H
14/04/2019,Lille,PSG,5,1,H
19/04/2019,Dijon,Rennes,3,2,H
19/04/2019,Lyon,Angers,2,1,H
20/04/2019,Guingamp,Marseille,1,3,A
20/04/2019,Nice,Caen,0,1,A
20/04/2019,Nimes,Bordeaux,2,1,H
20/04/2019,Strasbourg,Montpellier,1,3,A
21/04/2019,Nantes,Amiens,3,2,H
21/04/2019,Toulouse,Lille,0,0,D
21/04/2019,Reims,Saint-Etienne,0,2,A
21/04/2019,PSG,Monaco,3,1,H
26/04/2019,Bordeaux,Lyon,2,3,A
28/04/2019,Amiens,Strasbourg,0,0,D
28/04/2019,Angers,Reims,1,1,D
28/04/2019,Caen,Dijon,1,0,H
28/04/2019,Lille,Nimes,5,0,H
28/04/2019,Nice,Guingamp,3,0,H
28/04/2019,Saint-Etienne,Toulouse,2,0,H
28/04/2019,Marseille,Nantes,1,2,A
30/04/2019,Montpellier,PSG,3,2,H
01/05/2019,Rennes,Monaco,2,2,D
03/05/2019,Strasbourg,Marseille,1,1,D
04/05/2019,PSG,Nice,1,1,D
04/05/2019,Bordeaux,Angers,0,1,A
04/05/2019,Guingamp,Caen,0,0,D
04/05/2019,Reims,Nimes,0,3,A
05/05/2019,Montpellier,Amiens,1,1,D
05/05/2019,Nantes,Dijon,3,0,H
05/05/2019,Toulouse,Rennes,2,2,D
05/05/2019,Monaco,Saint-Etienne,2,3,A
05/05/2019,Lyon,Lille,2,2,D
10/05/2019,Saint-Etienne,Montpellier,0,1,A
11/05/2019,Angers,PSG,1,2,A
11/05/2019,Amiens,Toulouse,0,0,D
11/05/2019,Caen,Reims,3,2,H
11/05/2019,Dijon,Strasbourg,2,1,H
11/05/2019,Nice,Nantes,1,1,D
11/05/2019,Nimes,Monaco,1,0,H
12/05/2019,Rennes,Guingamp,1,1,D
12/05/2019,Lille,Bordeaux,1,0,H
12/05/2019,Marseille,Lyon,0,3,A
18/05/2019,Bordeaux,Reims,0,1,A
18/05/2019,Guingamp,Nimes,2,2,D
18/05/2019,Lille,Angers,5,0,H
18/05/2019,Lyon,Caen,4,0,H
18/05/2019,Monaco,Amiens,2,0,H
18/05/2019,Montpellier,Nantes,1,1,D
18/05/2019,PSG,Dijon,4,0,H
18/05/2019,Saint-Etienne,Nice,3,0,H
18/05/2019,Strasbourg,Rennes,0,2,A
18/05/2019,Toulouse,Marseille,2,5,A
24/05/2019,Amiens,Guingamp,2,1,H
24/05/2019,Angers,Saint-Etienne,1,1,D
24/05/2019,Caen,Bordeaux,0,1,A
24/05/2019,Dijon,Toulouse,2,1,H
24/05/2019,Marseille,Montpellier,1,0,H
24/05/2019,Nantes,Strasbourg,0,1,A
24/05/2019,Nice,Monaco,2,0,H
24/05/2019,Nimes,Lyon,2,3,A
24/05/2019,Reims,PSG,3,1,H
24/05/2019,Rennes,Lille,3,1,H
09/08/2019,Monaco,Lyon,0,3,A
10/08/2019,Marseille,Reims,0,2,A
10/08/2019,Angers,Bordeaux,3,1,H
10/08/2019,Dijon,Saint-Etienne,1,2,A
10/08/2019,Montpellier,Rennes,0,1,A
10/08/2019,Nice,Amiens,2,1,H
10/08/2019,Brest,Toulouse,1,1,D
11/08/2019,Lille,Nantes,2,1,H
11/08/2019,Strasbourg,Metz,1,1,D
11/08/2019,PSG,Nimes,3,0,H
16/08/2019,Lyon,Angers,6,0,H
17/08/2019,Nantes,Marseille,0,0,D
17/08/2019,Metz,Monaco,3,0,H
17/08/2019,Toulouse,Dijon,1,0,H
17/08/2019,Bordeaux,Montpellier,1,1,D
17/08/2019,Nimes,Nice,1,2,A
17/08/2019,Amiens,Lille,1,0,H
18/08/2019,Saint-Etienne,Brest,1,1,D
18/08/2019,Reims,Strasbourg,0,0,D
18/08/2019,Rennes,PSG,2,1,H
24/08/2019,Dijon,Bordeaux,0,2,A
24/08/2019,Amiens,Nantes,1,2,A
24/08/2019,Angers,Metz,3,0,H
24/08/2019,Brest,Reims,1,0,H
25/08/2019,Monaco,Nimes,2,2,D
25/08/2019,Strasbourg,Rennes,0,2,A
25/08/2019,PSG,Toulouse,4,0,H
27/08/2019,Montpellier,Lyon,1,0,H
28/08/2019,Lille,Saint-Etienne,3,0,H
28/08/2019,Nice,Marseille,1,2,A
30/08/2019,Metz,PSG,0,2,A
31/08/2019,Lyon,Bordeaux,1,1,D
31/08/2019,Nantes,Montpellier,1,0,H
31/08/2019,Toulouse,Amiens,2,0,H
31/08/2019,Nimes,Brest,3,0,H
31/08/2019,Angers,Dijon,2,0,H
01/09/2019,Reims,Lille,2,0,H
01/09/2019,Rennes,Nice,1,2,A
01/09/2019,Strasbourg,Monaco,2,2,D
01/09/2019,Marseille,Saint-Etienne,1,0,H
13/09/2019,Lille,Angers,2,1,H
13/09/2019,Amiens,Lyon,2,2,D
14/09/2019,PSG,Strasbourg,1,0,H
14/09/2019,Dijon,Nimes,0,0,D
14/09/2019,Bordeaux,Metz,2,0,H
14/09/2019,Montpellier,Nice,2,1,H
14/09/2019,Brest,Rennes,0,0,D
15/09/2019,Nantes,Reims,1,0,H
15/09/2019,Saint-Etienne,Toulouse,2,2,D
15/09/2019,Monaco,Marseille,3,4,A
20/09/2019,Strasbourg,Nantes,2,1,H
21/09/2019,Marseille,Montpellier,1,1,D
21/09/2019,Metz,Amiens,1,2,A
21/09/2019,Bordeaux,Brest,2,2,D
21/09/2019,Nice,Dijon,2,1,H
21/09/2019,Nimes,Toulouse,1,0,H
21/09/2019,Reims,Monaco,0,0,D
22/09/2019,Rennes,Lille,1,1,D
22/09/2019,Angers,Saint-Etienne,4,1,H
22/09/2019,Lyon,PSG,0,1,A
24/09/2019,Dijon,Marseille,0,0,D
24/09/2019,Monaco,Nice,3,1,H
25/09/2019,Saint-Etienne,Metz,0,1,A
