Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
15/02/2025,Villarreal,Valencia,1,1,D
16/02/2025,Espanyol,Athletic Bilbao,1,1,D
16/02/2025,Valladolid,Sevilla,0,4,A
16/02/2025,Mallorca,Las Palmas,3,1,H
16/02/2025,Real Betis,Real Sociedad,3,0,H
17/02/2025,Barcelona,Rayo Vallecano,1,0,H
21/02/2025,Celta Vigo,Osasuna,1,0,H
22/02/2025,Alaves,Espanyol,0,1,A
22/02/2025,Rayo Vallecano,Villarreal,0,1,A
22/02/2025,Valencia,Atletico Madrid,0,3,A
22/02/2025,Las Palmas,Barcelona,0,2,A
23/02/2025,Athletic Bilbao,Valladolid,7,1,H
23/02/2025,Real Madrid,Girona,2,0,H
23/02/2025,Getafe,Real Betis,1,2,A
23/02/2025,Real Sociedad,Leganes,3,0,H
24/02/2025,Sevilla,Mallorca,1,1,D
28/02/2025,Valladolid,Las Palmas,1,1,D
01/03/2025,Girona,Celta Vigo,2,2,D
01/03/2025,Rayo Vallecano,Sevilla,1,1,D
01/03/2025,Real Betis,Real Madrid,2,1,H
01/03/2025,Atletico Madrid,Athletic Bilbao,1,0,H
02/03/2025,Leganes,Getafe,1,0,H
02/03/2025,Barcelona,Real Sociedad,4,0,H
02/03/2025,Mallorca,Alaves,1,1,D
02/03/2025,Osasuna,Valencia,3,3,D
08/03/2025,Celta Vigo,Leganes,2,1,H
08/03/2025,Alaves,Villarreal,1,0,H
08/03/2025,Valencia,Valladolid,2,1,H
09/03/2025,Getafe,Atletico Madrid,2,1,H
09/03/2025,Real Madrid,Rayo Vallecano,2,1,H
09/03/2025,Athletic Bilbao,Mallorca,1,1,D
09/03/2025,Real Betis,Las Palmas,1,0,H
09/03/2025,Real Sociedad,Sevilla,0,1,A
10/03/2025,Espanyol,Girona,1,1,D
14/03/2025,Las Palmas,Alaves,2,2,D
15/03/2025,Valladolid,Celta Vigo,0,1,A
15/03/2025,Mallorca,Espanyol,2,1,H
15/03/2025,Villarreal,Real Madrid,1,2,A
15/03/2025,Girona,Valencia,1,1,D
16/03/2025,Leganes,Real Betis,2,3,A
16/03/2025,Sevilla,Athletic Bilbao,0,1,A
16/03/2025,Osasuna,Getafe,1,2,A
16/03/2025,Rayo Vallecano,Real Sociedad,2,2,D
16/03/2025,Atletico Madrid,Barcelona,2,4,A
27/03/2025,Barcelona,Osasuna,3,0,H
29/03/2025,Real Sociedad,Valladolid,2,1,H
29/03/2025,Espanyol,Atletico Madrid,1,1,D
29/03/2025,Alaves,Rayo Vallecano,0,2,A
29/03/2025,Real Madrid,Leganes,3,2,H
30/03/2025,Getafe,Villarreal,1,2,A
30/03/2025,Barcelona,Girona,4,1,H
30/03/2025,Athletic Bilbao,Osasuna,0,0,D
30/03/2025,Valencia,Mallorca,1,0,H
30/03/2025,Real Betis,Sevilla,2,1,H
31/03/2025,Celta Vigo,Las Palmas,1,1,D
04/04/2025,Rayo Vallecano,Espanyol,0,4,A
05/04/2025,Girona,Alaves,0,1,A
05/04/2025,Real Madrid,Valencia,1,2,A
05/04/2025,Mallorca,Celta Vigo,1,2,A
05/04/2025,Barcelona,Real Betis,1,1,D
06/04/2025,Las Palmas,Real Sociedad,1,3,A
06/04/2025,Sevilla,Atletico Madrid,1,2,A
06/04/2025,Valladolid,Getafe,0,4,A
06/04/2025,Villarreal,Athletic Bilbao,0,0,D
07/04/2025,Leganes,Osasuna,1,1,D
11/04/2025,Valencia,Sevilla,1,0,H
12/04/2025,Real Sociedad,Mallorca,0,2,A
12/04/2025,Getafe,Las Palmas,1,3,A
12/04/2025,Celta Vigo,Espanyol,0,2,A
12/04/2025,Leganes,Barcelona,0,1,A
13/04/2025,Osasuna,Girona,2,1,H
13/04/2025,Alaves,Real Madrid,0,1,A
13/04/2025,Real Betis,Villarreal,1,2,A
13/04/2025,Athletic Bilbao,Rayo Vallecano,3,1,H
14/04/2025,Atletico Madrid,Valladolid,4,2,H
18/04/2025,Espanyol,Getafe,1,0,H
19/04/2025,Rayo Vallecano,Valencia,1,1,D
19/04/2025,Barcelona,Celta Vigo,4,3,H
19/04/2025,Mallorca,Leganes,0,0,D
19/04/2025,Las Palmas,Atletico Madrid,1,0,H
20/04/2025,Valladolid,Osasuna,2,3,A
20/04/2025,Villarreal,Real Sociedad,2,2,D
20/04/2025,Sevilla,Alaves,1,1,D
20/04/2025,Real Madrid,Athletic Bilbao,1,0,H
21/04/2025,Girona,Real Betis,1,3,A
22/04/2025,Valencia,Espanyol,1,1,D
22/04/2025,Barcelona,Mallorca,1,0,H
23/04/2025,Athletic Bilbao,Las Palmas,1,0,H
23/04/2025,Celta Vigo,Villarreal,3,0,H
23/04/2025,Alaves,Real Sociedad,1,0,H
23/04/2025,Getafe,Real Madrid,0,1,A
24/04/2025,Osasuna,Sevilla,1,0,H
24/04/2025,Leganes,Girona,1,1,D
24/04/2025,Atletico Madrid,Rayo Vallecano,3,0,H
24/04/2025,Real Betis,Valladolid,5,1,H
27/04/2025,Villarreal,Espanyol,1,0,H
02/05/2025,Rayo Vallecano,Getafe,1,0,H
03/05/2025,Alaves,Atletico Madrid,0,0,D
03/05/2025,Villarreal,Osasuna,4,2,H
03/05/2025,Las Palmas,Valencia,2,3,A
03/05/2025,Valladolid,Barcelona,1,2,A
04/05/2025,Real Madrid,Celta Vigo,3,2,H
04/05/2025,Sevilla,Leganes,2,2,D
04/05/2025,Espanyol,Real Betis,1,2,A
04/05/2025,Real Sociedad,Athletic Bilbao,0,0,D
05/05/2025,Girona,Mallorca,1,0,H
09/05/2025,Las Palmas,Rayo Vallecano,0,1,A
10/05/2025,Valencia,Getafe,3,0,H
10/05/2025,Celta Vigo,Sevilla,3,2,H
10/05/2025,Girona,Villarreal,0,1,A
10/05/2025,Mallorca,Valladolid,2,1,H
10/05/2025,Atletico Madrid,Real Sociedad,4,0,H
11/05/2025,Leganes,Espanyol,3,2,H
11/05/2025,Barcelona,Real Madrid,4,3,H
11/05/2025,Athletic Bilbao,Alaves,1,0,H
11/05/2025,Real Betis,Osasuna,1,1,D
13/05/2025,Valladolid,Girona,0,1,A
13/05/2025,Real Sociedad,Celta Vigo,0,1,A
13/05/2025,Sevilla,Las Palmas,1,0,H
14/05/2025,Alaves,Valencia,1,0,H
14/05/2025,Villarreal,Leganes,3,0,H
14/05/2025,Real Madrid,Mallorca,2,1,H
15/05/2025,Osasuna,Atletico Madrid,2,0,H
15/05/2025,Rayo Vallecano,Real Betis,2,2,D
15/05/2025,Getafe,Athletic Bilbao,0,2,A
15/05/2025,Espanyol,Barcelona,0,2,A
18/05/2025,Atletico Madrid,Real Betis,4,1,H
18/05/2025,Celta Vigo,Rayo Vallecano,1,2,A
18/05/2025,Barcelona,Villarreal,2,3,A
18/05/2025,Sevilla,Real Madrid,0,2,A
18/05/2025,Valencia,Athletic Bilbao,0,1,A
18/05/2025,Mallorca,Getafe,1,2,A
18/05/2025,Real Sociedad,Girona,3,2,H
18/05/2025,Valladolid,Alaves,0,1,A
18/05/2025,Las Palmas,Leganes,0,1,A
18/05/2025,Osasuna,Espanyol,2,0,H
23/05/2025,Real Betis,Valencia,1,1,D
24/05/2025,Real Madrid,Real Sociedad,2,0,H
24/05/2025,Leganes,Valladolid,3,0,H
24/05/2025,Espanyol,Las Palmas,2,0,H
24/05/2025,Alaves,Osasuna,1,1,D
24/05/2025,Getafe,Celta Vigo,1,2,A
24/05/2025,Rayo Vallecano,Mallorca,0,0,D
25/05/2025,Girona,Atletico Madrid,0,4,A
25/05/2025,Villarreal,Sevilla,4,2,H
25/05/2025,Athletic Bilbao,Barcelona,0,3,A
15/08/2025,Girona,Rayo Vallecano,1,3,A
15/08/2025,Villarreal,Real Oviedo,2,0,H
16/08/2025,Mallorca,Barcelona,0,3,A
16/08/2025,Alaves,Levante,2,1,H
16/08/2025,Valencia,Real Sociedad,1,1,D
17/08/2025,Celta Vigo,Getafe,0,2,A
17/08/2025,Athletic Bilbao,Sevilla,3,2,H
17/08/2025,Espanyol,Atletico Madrid,2,1,H
18/08/2025,Elche,Real Betis,1,1,D
19/08/2025,Real Madrid,Osasuna,1,0,H
22/08/2025,Real Betis,Alaves,1,0,H
23/08/2025,Mallorca,Celta Vigo,1,1,D
23/08/2025,Atletico Madrid,Elche,1,1,D
23/08/2025,Levante,Barcelona,2,3,A
24/08/2025,Osasuna,Valencia,1,0,H
24/08/2025,Villarreal,Girona,5,0,H
24/08/2025,Real Sociedad,Espanyol,2,2,D
24/08/2025,Real Oviedo,Real Madrid,0,3,A
25/08/2025,Athletic Bilbao,Rayo Vallecano,1,0,H
25/08/2025,Sevilla,Getafe,1,2,A
27/08/2025,Celta Vigo,Real Betis,1,1,D
29/08/2025,Elche,Levante,2,0,H
29/08/2025,Valencia,Getafe,3,0,H
30/08/2025,Alaves,Atletico Madrid,1,1,D
30/08/2025,Real Oviedo,Real Sociedad,1,0,H
30/08/2025,Girona,Sevilla,0,2,A
30/08/2025,Real Madrid,Mallorca,2,1,H
31/08/2025,Celta Vigo,Villarreal,1,1,D
31/08/2025,Real Betis,Athletic Bilbao,1,2,A
31/08/2025,Espanyol,Osasuna,1,0,H
31/08/2025,Rayo Vallecano,Barcelona,1,1,D
12/09/2025,Sevilla,Elche,2,2,D
13/09/2025,Getafe,Real Oviedo,2,0,H
13/09/2025,Real Sociedad,Real Madrid,1,2,A
13/09/2025,Athletic Bilbao,Alaves,0,1,A
13/09/2025,Atletico Madrid,Villarreal,2,0,H
14/09/2025,Celta Vigo,Girona,1,1,D
14/09/2025,Levante,Real Betis,2,2,D
14/09/2025,Osasuna,Rayo Vallecano,2,0,H
14/09/2025,Barcelona,Valencia,6,0,H
15/09/2025,Espanyol,Mallorca,3,2,H
19/09/2025,Real Betis,Real Sociedad,3,1,H
20/09/2025,Girona,Levante,0,4,A
20/09/2025,Real Madrid,Espanyol,2,0,H
20/09/2025,Villarreal,Osasuna,2,1,H
20/09/2025,Alaves,Sevilla,1,2,A
20/09/2025,Valencia,Athletic Bilbao,2,0,H
21/09/2025,Rayo Vallecano,Celta Vigo,1,1,D
21/09/2025,Mallorca,Atletico Madrid,1,1,D
21/09/2025,Elche,Real Oviedo,1,0,H
21/09/2025,Barcelona,Getafe,3,0,H
23/09/2025,Espanyol,Valencia,2,2,D
23/09/2025,Athletic Bilbao,Girona,1,1,D
23/09/2025,Levante,Real Madrid,1,4,A
23/09/2025,Sevilla,Villarreal,1,2,A
24/09/2025,Getafe,Alaves,1,1,D
24/09/2025,Atletico Madrid,Rayo Vallecano,3,2,H
24/09/2025,Real Sociedad,Mallorca,1,0,H
25/09/2025,Osasuna,Elche,1,1,D
25/09/2025,Real Oviedo,Barcelona,1,3,A
26/09/2025,Girona,Espanyol,0,0,D
27/09/2025,Getafe,Levante,1,1,D
27/09/2025,Atletico Madrid,Real Madrid,5,2,H
27/09/2025,Mallorca,Alaves,1,0,H
27/09/2025,Villarreal,Athletic Bilbao,1,0,H
28/09/2025,Rayo Vallecano,Sevilla,0,1,A
28/09/2025,Elche,Celta Vigo,2,1,H
28/09/2025,Barcelona,Real Sociedad,2,1,H
28/09/2025,Real Betis,Osasuna,2,0,H
30/09/2025,Valencia,Real Oviedo,1,2,A
03/10/2025,Osasuna,Getafe,2,1,H
04/10/2025,Real Oviedo,Levante,0,2,A
04/10/2025,Girona,Valencia,2,1,H
04/10/2025,Athletic Bilbao,Mallorca,2,1,H
04/10/2025,Real Madrid,Villarreal,3,1,H
05/10/2025,Alaves,Elche,3,1,H
05/10/2025,Sevilla,Barcelona,4,1,H
05/10/2025,Real Sociedad,Rayo Vallecano,0,1,A
05/10/2025,Espanyol,Real Betis,1,2,A
05/10/2025,Celta Vigo,Atletico Madrid,1,1,D
17/10/2025,Real Oviedo,Espanyol,0,2,A
18/10/2025,Sevilla,Mallorca,1,3,A
18/10/2025,Barcelona,Girona,2,1,H
18/10/2025,Villarreal,Real Betis,2,2,D
18/10/2025,Atletico Madrid,Osasuna,1,0,H
19/10/2025,Elche,Athletic Bilbao,0,0,D
19/10/2025,Celta Vigo,Real Sociedad,1,1,D
19/10/2025,Levante,Rayo Vallecano,0,3,A
19/10/2025,Getafe,Real Madrid,0,1,A
20/10/2025,Alaves,Valencia,0,0,D
24/10/2025,Real Sociedad,Sevilla,2,1,H
25/10/2025,Girona,Real Oviedo,3,3,D
25/10/2025,Espanyol,Elche,1,0,H
25/10/2025,Athletic Bilbao,Getafe,0,1,A
25/10/2025,Valencia,Villarreal,0,2,A
26/10/2025,Mallorca,Levante,1,1,D
26/10/2025,Real Madrid,Barcelona,2,1,H
26/10/2025,Osasuna,Celta Vigo,2,3,A
26/10/2025,Rayo Vallecano,Alaves,1,0,H
27/10/2025,Real Betis,Atletico Madrid,0,2,A
31/10/2025,Getafe,Girona,2,1,H
01/11/2025,Villarreal,Rayo Vallecano,4,0,H
01/11/2025,Atletico Madrid,Sevilla,3,0,H
01/11/2025,Real Sociedad,Athletic Bilbao,3,2,H
01/11/2025,Real Madrid,Valencia,4,0,H
02/11/2025,Levante,Celta Vigo,1,2,A
02/11/2025,Alaves,Espanyol,2,1,H
02/11/2025,Barcelona,Elche,3,1,H
02/11/2025,Real Betis,Mallorca,3,0,H
03/11/2025,Real Oviedo,Osasuna,0,0,D
07/11/2025,Elche,Real Sociedad,1,1,D
08/11/2025,Girona,Alaves,1,0,H
08/11/2025,Sevilla,Osasuna,1,0,H
08/11/2025,Atletico Madrid,Levante,3,1,H
08/11/2025,Espanyol,Villarreal,0,2,A
09/11/2025,Athletic Bilbao,Real Oviedo,1,0,H
09/11/2025,Rayo Vallecano,Real Madrid,0,0,D
09/11/2025,Valencia,Real Betis,1,1,D
09/11/2025,Mallorca,Getafe,1,0,H
09/11/2025,Celta Vigo,Barcelona,2,4,A
21/11/2025,Valencia,Levante,1,0,H
22/11/2025,Alaves,Celta Vigo,0,1,A
22/11/2025,Barcelona,Athletic Bilbao,4,0,H
22/11/2025,Osasuna,Real Sociedad,1,3,A
22/11/2025,Villarreal,Mallorca,2,1,H
23/11/2025,Real Oviedo,Rayo Vallecano,0,0,D
23/11/2025,Real Betis,Girona,1,1,D
23/11/2025,Getafe,Atletico Madrid,0,1,A
23/11/2025,Elche,Real Madrid,2,2,D
24/11/2025,Espanyol,Sevilla,2,1,H
28/11/2025,Getafe,Elche,1,0,H
29/11/2025,Mallorca,Osasuna,2,2,D
29/11/2025,Barcelona,Alaves,3,1,H
29/11/2025,Levante,Athletic Bilbao,0,2,A
29/11/2025,Atletico Madrid,Real Oviedo,2,0,H
30/11/2025,Real Sociedad,Villarreal,2,3,A
30/11/2025,Sevilla,Real Betis,0,2,A
30/11/2025,Celta Vigo,Espanyol,0,1,A
30/11/2025,Girona,Real Madrid,1,1,D
01/12/2025,Rayo Vallecano,Valencia,1,1,D
02/12/2025,Barcelona,Atletico Madrid,3,1,H
03/12/2025,Athletic Bilbao,Real Madrid,0,3,A
05/12/2025,Real Oviedo,Mallorca,0,0,D
06/12/2025,Villarreal,Getafe,2,0,H
06/12/2025,Alaves,Real Sociedad,1,0,H
06/12/2025,Real Betis,Barcelona,3,5,A
06/12/2025,Athletic Bilbao,Atletico Madrid,1,0,H
07/12/2025,Elche,Girona,3,0,H
07/12/2025,Valencia,Sevilla,1,1,D
07/12/2025,Espanyol,Rayo Vallecano,1,0,H
07/12/2025,Real Madrid,Celta Vigo,0,2,A
08/12/2025,Osasuna,Levante,2,0,H
12/12/2025,Real Sociedad,Girona,1,2,A
13/12/2025,Atletico Madrid,Valencia,2,1,H
13/12/2025,Mallorca,Elche,3,1,H
13/12/2025,Barcelona,Osasuna,2,0,H
13/12/2025,Getafe,Espanyol,0,1,A
14/12/2025,Sevilla,Real Oviedo,4,0,H
14/12/2025,Celta Vigo,Athletic Bilbao,2,0,H
14/12/2025,Alaves,Real Madrid,1,2,A
15/12/2025,Rayo Vallecano,Real Betis,0,0,D
19/12/2025,Valencia,Mallorca,1,1,D
20/12/2025,Real Oviedo,Celta Vigo,0,0,D
20/12/2025,Levante,Real Sociedad,1,1,D
20/12/2025,Osasuna,Alaves,3,0,H
20/12/2025,Real Madrid,Sevilla,2,0,H
21/12/2025,Girona,Atletico Madrid,0,3,A
21/12/2025,Villarreal,Barcelona,0,2,A
21/12/2025,Elche,Rayo Vallecano,4,0,H
21/12/2025,Real Betis,Getafe,4,0,H
22/12/2025,Athletic Bilbao,Espanyol,1,2,A
02/01/2026,Rayo Vallecano,Getafe,1,1,D
03/01/2026,Celta Vigo,Valencia,4,1,H
03/01/2026,Osasuna,Athletic Bilbao,1,1,D
03/01/2026,Elche,Villarreal,1,3,A
03/01/2026,Espanyol,Barcelona,0,2,A
04/01/2026,Sevilla,Levante,0,3,A
04/01/2026,Real Madrid,Real Betis,5,1,H
04/01/2026,Alaves,Real Oviedo,1,1,D
04/01/2026,Mallorca,Girona,1,2,A
04/01/2026,Real Sociedad,Atletico Madrid,1,1,D
09/01/2026,Getafe,Real Sociedad,1,2,A
10/01/2026,Real Oviedo,Real Betis,1,1,D
10/01/2026,Villarreal,Alaves,3,1,H
10/01/2026,Girona,Osasuna,1,0,H
10/01/2026,Valencia,Elche,1,1,D
11/01/2026,Rayo Vallecano,Mallorca,2,1,H
11/01/2026,Levante,Espanyol,1,1,D
12/01/2026,Sevilla,Celta Vigo,0,1,A
16/01/2026,Espanyol,Girona,0,2,A
17/01/2026,Real Madrid,Levante,2,0,H
17/01/2026,Mallorca,Athletic Bilbao,3,2,H
17/01/2026,Osasuna,Real Oviedo,3,2,H
17/01/2026,Real Betis,Villarreal,2,0,H
18/01/2026,Getafe,Valencia,0,1,A
18/01/2026,Atletico Madrid,Alaves,1,0,H
18/01/2026,Celta Vigo,Rayo Vallecano,3,0,H
18/01/2026,Real Sociedad,Barcelona,2,1,H
19/01/2026,Elche,Sevilla,2,2,D
23/01/2026,Levante,Elche,3,2,H
24/01/2026,Rayo Vallecano,Osasuna,1,3,A
24/01/2026,Valencia,Espanyol,3,2,H
24/01/2026,Sevilla,Athletic Bilbao,2,1,H
24/01/2026,Villarreal,Real Madrid,0,2,A
25/01/2026,Atletico Madrid,Mallorca,3,0,H
25/01/2026,Barcelona,Real Oviedo,3,0,H
25/01/2026,Real Sociedad,Celta Vigo,3,1,H
25/01/2026,Alaves,Real Betis,2,1,H
26/01/2026,Girona,Getafe,1,1,D
30/01/2026,Espanyol,Alaves,1,2,A
31/01/2026,Real Oviedo,Girona,1,0,H
31/01/2026,Osasuna,Villarreal,2,2,D
31/01/2026,Levante,Atletico Madrid,0,0,D
31/01/2026,Elche,Barcelona,1,3,A
01/02/2026,Real Madrid,Rayo Vallecano,2,1,H
01/02/2026,Real Betis,Valencia,2,1,H
01/02/2026,Getafe,Celta Vigo,0,0,D
01/02/2026,Athletic Bilbao,Real Sociedad,1,1,D
02/02/2026,Mallorca,Sevilla,4,1,H
06/02/2026,Celta Vigo,Osasuna,1,2,A
07/02/2026,Barcelona,Mallorca,3,0,H
07/02/2026,Real Sociedad,Elche,3,1,H
08/02/2026,Alaves,Getafe,0,2,A
08/02/2026,Sevilla,Girona,1,1,D
08/02/2026,Athletic Bilbao,Levante,4,2,H
08/02/2026,Atletico Madrid,Real Betis,0,1,A
08/02/2026,Valencia,Real Madrid,0,2,A
09/02/2026,Villarreal,Espanyol,4,1,H
13/02/2026,Elche,Osasuna,0,0,D
14/02/2026,Espanyol,Celta Vigo,2,2,D
14/02/2026,Getafe,Villarreal,2,1,H
14/02/2026,Sevilla,Alaves,1,1,D
14/02/2026,Real Madrid,Real Sociedad,4,1,H
15/02/2026,Real Oviedo,Athletic Bilbao,1,2,A
15/02/2026,Rayo Vallecano,Atletico Madrid,3,0,H
15/02/2026,Levante,Valencia,0,2,A
15/02/2026,Mallorca,Real Betis,1,2,A
16/02/2026,Girona,Barcelona,2,1,H
18/02/2026,Levante,Villarreal,0,1,A
20/02/2026,Athletic Bilbao,Elche,2,1,H
21/02/2026,Real Sociedad,Real Oviedo,3,3,D
21/02/2026,Real Betis,Rayo Vallecano,1,1,D
21/02/2026,Osasuna,Real Madrid,2,1,H
21/02/2026,Atletico Madrid,Espanyol,4,2,H
22/02/2026,Getafe,Sevilla,0,1,A
22/02/2026,Barcelona,Levante,3,0,H
22/02/2026,Celta Vigo,Mallorca,2,0,H
22/02/2026,Villarreal,Valencia,2,1,H
23/02/2026,Alaves,Girona,2,2,D
27/02/2026,Levante,Alaves,2,0,H
28/02/2026,Rayo Vallecano,Athletic Bilbao,1,1,D
28/02/2026,Barcelona,Villarreal,4,1,H
28/02/2026,Mallorca,Real Sociedad,0,1,A
28/02/2026,Real Oviedo,Atletico Madrid,0,1,A
01/03/2026,Elche,Espanyol,2,2,D
01/03/2026,Valencia,Osasuna,1,0,H
01/03/2026,Real Betis,Sevilla,2,2,D
01/03/2026,Girona,Celta Vigo,1,2,A
02/03/2026,Real Madrid,Getafe,0,1,A
04/03/2026,Rayo Vallecano,Real Oviedo,3,0,H
06/03/2026,Celta Vigo,Real Madrid,1,2,A
07/03/2026,Osasuna,Mallorca,2,2,D
07/03/2026,Levante,Girona,1,1,D
07/03/2026,Atletico Madrid,Real Sociedad,3,2,H
07/03/2026,Athletic Bilbao,Barcelona,0,1,A
08/03/2026,Villarreal,Elche,2,1,H
08/03/2026,Getafe,Real Betis,2,0,H
08/03/2026,Sevilla,Rayo Vallecano,1,1,D
08/03/2026,Valencia,Alaves,3,2,H
09/03/2026,Espanyol,Real Oviedo,1,1,D
13/03/2026,Alaves,Villarreal,1,1,D
14/03/2026,Girona,Athletic Bilbao,3,0,H
14/03/2026,Atletico Madrid,Getafe,1,0,H
14/03/2026,Real Oviedo,Valencia,1,0,H
14/03/2026,Real Madrid,Elche,4,1,H
15/03/2026,Mallorca,Espanyol,2,1,H
15/03/2026,Barcelona,Sevilla,5,2,H
15/03/2026,Real Betis,Celta Vigo,1,1,D
15/03/2026,Real Sociedad,Osasuna,3,1,H
16/03/2026,Rayo Vallecano,Levante,1,1,D
20/03/2026,Villarreal,Real Sociedad,3,1,H
21/03/2026,Elche,Mallorca,2,1,H
21/03/2026,Espanyol,Getafe,1,2,A
21/03/2026,Levante,Real Oviedo,4,2,H
21/03/2026,Osasuna,Girona,1,0,H
21/03/2026,Sevilla,Valencia,0,2,A
22/03/2026,Barcelona,Rayo Vallecano,1,0,H
22/03/2026,Celta Vigo,Alaves,3,4,A
22/03/2026,Athletic Bilbao,Real Betis,2,1,H
22/03/2026,Real Madrid,Atletico Madrid,3,2,H
03/04/2026,Rayo Vallecano,Elche,1,0,H
04/04/2026,Real Sociedad,Levante,2,0,H
04/04/2026,Mallorca,Real Madrid,2,1,H
04/04/2026,Real Betis,Espanyol,0,0,D
04/04/2026,Atletico Madrid,Barcelona,1,2,A
05/04/2026,Getafe,Athletic Bilbao,2,0,H
05/04/2026,Valencia,Celta Vigo,2,3,A
05/04/2026,Real Oviedo,Sevilla,1,0,H
05/04/2026,Alaves,Osasuna,2,2,D
06/04/2026,Girona,Villarreal,1,0,H
10/04/2026,Real Madrid,Girona,1,1,D
11/04/2026,Real Sociedad,Alaves,3,3,D
11/04/2026,Elche,Valencia,1,0,H
11/04/2026,Barcelona,Espanyol,4,1,H
11/04/2026,Sevilla,Atletico Madrid,2,1,H
12/04/2026,Osasuna,Real Betis,1,1,D
12/04/2026,Mallorca,Rayo Vallecano,3,0,H
12/04/2026,Celta Vigo,Real Oviedo,0,3,A
12/04/2026,Athletic Bilbao,Villarreal,1,2,A
13/04/2026,Levante,Getafe,1,0,H
21/04/2026,Athletic Bilbao,Osasuna,1,0,H
21/04/2026,Mallorca,Valencia,1,1,D
21/04/2026,Girona,Real Betis,2,3,A
21/04/2026,Real Madrid,Alaves,2,1,H
22/04/2026,Elche,Atletico Madrid,3,2,H
22/04/2026,Real Sociedad,Getafe,0,1,A
22/04/2026,Barcelona,Celta Vigo,1,0,H
23/04/2026,Levante,Sevilla,2,0,H
23/04/2026,Rayo Vallecano,Espanyol,1,0,H
23/04/2026,Real Oviedo,Villarreal,1,1,D
24/04/2026,Real Betis,Real Madrid,1,1,D
25/04/2026,Alaves,Mallorca,2,1,H
25/04/2026,Getafe,Barcelona,0,2,A
25/04/2026,Valencia,Girona,2,1,H
25/04/2026,Atletico Madrid,Athletic Bilbao,3,2,H
26/04/2026,Rayo Vallecano,Real Sociedad,3,3,D
26/04/2026,Real Oviedo,Elche,1,2,A
26/04/2026,Osasuna,Sevilla,2,1,H
26/04/2026,Villarreal,Celta Vigo,2,1,H
27/04/2026,Espanyol,Levante,0,0,D
01/05/2026,Girona,Mallorca,0,1,A
02/05/2026,Villarreal,Levante,5,1,H
02/05/2026,Valencia,Atletico Madrid,0,2,A
02/05/2026,Alaves,Athletic Bilbao,2,4,A
02/05/2026,Osasuna,Barcelona,1,2,A
03/05/2026,Celta Vigo,Elche,3,1,H
03/05/2026,Getafe,Rayo Vallecano,0,2,A
03/05/2026,Real Betis,Real Oviedo,3,0,H
03/05/2026,Espanyol,Real Madrid,0,2,A
04/05/2026,Sevilla,Real Sociedad,1,0,H
08/05/2026,Levante,Osasuna,3,2,H
09/05/2026,Elche,Alaves,1,1,D
09/05/2026,Sevilla,Espanyol,2,1,H
09/05/2026,Atletico Madrid,Celta Vigo,0,1,A
09/05/2026,Real Sociedad,Real Betis,2,2,D
10/05/2026,Mallorca,Villarreal,1,1,D
10/05/2026,Athletic Bilbao,Valencia,0,1,A
10/05/2026,Real Oviedo,Getafe,0,0,D
10/05/2026,Barcelona,Real Madrid,2,0,H
11/05/2026,Rayo Vallecano,Girona,1,1,D
12/05/2026,Celta Vigo,Levante,2,3,A
12/05/2026,Real Betis,Elche,2,1,H
12/05/2026,Osasuna,Atletico Madrid,1,2,A
13/05/2026,Espanyol,Athletic Bilbao,2,0,H
13/05/2026,Villarreal,Sevilla,2,3,A
13/05/2026,Getafe,Mallorca,3,1,H
13/05/2026,Alaves,Barcelona,1,0,H
14/05/2026,Valencia,Rayo Vallecano,1,1,D
14/05/2026,Girona,Real Sociedad,1,1,D
14/05/2026,Real Madrid,Real Oviedo,2,0,H
17/05/2026,Levante,Mallorca,2,0,H
17/05/2026,Rayo Vallecano,Villarreal,2,0,H
17/05/2026,Elche,Getafe,1,0,H
17/05/2026,Athletic Bilbao,Celta Vigo,1,1,D
17/05/2026,Osasuna,Espanyol,1,2,A
17/05/2026,Real Oviedo,Alaves,0,1,A
17/05/2026,Real Sociedad,Valencia,3,4,A
17/05/2026,Sevilla,Real Madrid,0,1,A
17/05/2026,Atletico Madrid,Girona,1,0,H
17/05/2026,Barcelona,Real Betis,3,1,H
23/05/2026,Girona,Elche,1,1,D
23/05/2026,Getafe,Osasuna,1,0,H
23/05/2026,Real Betis,Levante,2,1,H
23/05/2026,Real Madrid,Athletic Bilbao,4,2,H
23/05/2026,Valencia,Barcelona,3,1,H
23/05/2026,Espanyol,Real Sociedad,1,1,D
23/05/2026,Mallorca,Real Oviedo,3,0,H
23/05/2026,Alaves,Rayo Vallecano,1,2,A
23/05/2026,Celta Vigo,Sevilla,1,0,H
24/05/2026,Villarreal,Atletico Madrid,5,1,H
15/08/2026,Alaves,Getafe,3,0,H
15/08/2026,Sevilla,Rayo Vallecano,2,1,H
16/08/2026,Racing Santander,Villarreal,2,2,D
16/08/2026,Espanyol,Levante,3,0,H
17/08/2026,Deportivo La Coruna,Elche,1,1,D
19/08/2026,Atletico Madrid,Malaga,2,0,H
20/08/2026,Rayo Vallecano,Alaves,1,1,D
21/08/2026,Real Betis,Real Sociedad,1,0,H
22/08/2026,Athletic Bilbao,Sevilla,1,3,A
22/08/2026,Valencia,Celta Vigo,0,0,D
22/08/2026,Espanyol,Real Madrid,1,2,A
